Unnamed: 0,ARTIST,SONG_NAME,SONG_LINK,LYRIC
31,Radiohead,Cuttooth,https://songmeanings.com/songs/view/33378/,"<div class=""holder lyric-box"">
						I will lead a wallpaper life<br/>
Or run away to the foreign legion<br/>
I will lead a wallpaper life<br/>
Or run away to the foreign legion<br/>
<br/>
And as the tanks roll into town<br/>
As the tanks roll into town<br/>
A little bit of knowledge will destroy you<br/>
A little bit of knowledge will destroy you<br/>
<br/>
As the tanks roll into town<br/>
As the tanks roll into town<br/>
A little bit of knowledge will destroy you<br/>
A little bit of knowledge will destroy you<br/>
<br/>
I don't know why I feel so tongue-tied<br/>
I don't know why I feel so skinned alive<br/>
<br/>
Run until your lungs are sore<br/>
Until you cannot feel it any more<br/>
Run until your lungs are sore<br/>
Until you find an open door<br/>
<br/>
I build you up to pull you down<br/>
Tie you to your feet, and watch you drown<br/>
A little bit of knowledge will destroy you<br/>
A little bit of knowledge will destroy you<br/>
I build you up to pull you down<br/>
Tie you to the stake and watch you burn in hell<br/>
<br/>
I don't know why I feel so tongue-tied<br/>
I don't know why I feel so skinned alive<br/>
<br/>
I'll find another skin to wear<br/>
I'll find another skin to wear<br/><br/><br/> </div>"
32,Radiohead,Dance Sucka,https://songmeanings.com/songs/view/3530822107858654114/,"<div class=""holder lyric-box"">
						Dance sucka, dance sucka, dance sucka, dance <br/>
<br/>
Life is always so fucking violent on the street <br/>
But I'm telling you this for your own good<br/>
Its because everyone has someone to hate<br/>
That just so happens <br/>
<br/>
It happens to be the plan <br/>
<br/>
But everybody has something to hate<br/>
Everybody wants just one thing to hate <br/>
Everybody got one thing to hate<br/>
Everybody wants just one thing to hate, yeah<br/>
<br/>
You said there are no rules on the street, boys<br/>
But there’s one rule I know real well<br/>
(This is just one of them)<br/>
Undo your big underhand deals<br/>
(Big bad)<br/>
Junt<br/>
<br/>
Kathy was a girl I know and she was stabbed<br/>
And now she has no arm<br/>
Now she has no heart<br/><br/><br/> </div>"
33,Radiohead,Daydreaming,https://songmeanings.com/songs/view/3530822107859525833/,"<div class=""holder lyric-box"">
						Dreamers<br/>
They never learn<br/>
They never learn<br/>
Beyond, beyond the point<br/>
Of no return<br/>
Of no return<br/>
<br/>
And it's too late<br/>
The damage is done<br/>
The damage is done<br/>
<br/>
This goes<br/>
Beyond me<br/>
Beyond you<br/>
<br/>
The white room<br/>
By a window<br/>
Where the sun comes<br/>
Through<br/>
<br/>
We are<br/>
Just happy to serve<br/>
Just happy to serve<br/>
You<br/><br/><br/> </div>"
34,Radiohead,Decks Dark,https://songmeanings.com/songs/view/3530822107859525948/,"<div class=""holder lyric-box"">
						Then into your life, there comes a darkness<br/>
There's a spacecraft blocking out the sky<br/>
And there's nowhere to hide<br/>
You run to the back and you cover your ears<br/>
But it's the loudest sound you've ever heard<br/>
And all we trapped ragdoll cloth people<br/>
We are helpless to resist<br/>
Into our darkest hour<br/>
<br/>
But it was just a laugh, just a laugh<br/>
Just a laugh, just a laugh<br/>
Even at this angle<br/>
And so we crumble<br/>
A ten ton head, made of wet sand<br/>
This dread circumference<br/>
You've gotta be kidding me<br/>
The grass grows over me<br/>
Your face in the glass, in the glass<br/>
It was just a laugh, just a laugh<br/>
It's whatever you say it is<br/>
In split infinities<br/>
<br/>
Then into your life, there comes a darkness<br/>
And a spacecraft blocking out the sky<br/>
And there's nowhere to hide<br/>
You run to the back and you cover your ears<br/>
But it's the loudest sound you've ever heard<br/>
Into your darkest hour<br/>
<br/>
When you've had enough of me<br/>
When you've had enough of me<br/>
Sweet times<br/>
When you've had enough of me<br/>
When you've had enough of me<br/>
Sweet times<br/>
Sweet times<br/>
Sweet times<br/>
Sweet times<br/><br/><br/> </div>"
35,Radiohead,Desert Island Disk,https://songmeanings.com/songs/view/3530822107859525949/,"<div class=""holder lyric-box"">
						Now as I go upon my way<br/>
So let me go upon my way<br/>
Born of a light<br/>
Born of a light<br/>
<br/>
The wind rushing round my open heart<br/>
An open ravine<br/>
In my spirit white<br/>
Totally alive<br/>
In my spirit light<br/>
<br/>
Through an open doorway<br/>
Across a street<br/>
To another life<br/>
And catching my reflection in a window<br/>
Switching on a light<br/>
One I didn't know<br/>
Totally alive<br/>
Totally released<br/>
<br/>
Waking, waking up from shutdown<br/>
From a thousand years of sleep<br/>
Yeah you, you know what I mean<br/>
You know what I mean<br/>
You know what I mean<br/>
<br/>
Standing on the edge of you<br/>
You know what I mean<br/>
You know what I mean<br/>
You know what I mean<br/>
Different types of love<br/>
Different types of love<br/>
Different types of love<br/>
Are possible<br/>
Are possible<br/>
Are possible<br/>
Are possible<br/><br/><br/> </div>"
36,Radiohead,Dollars and Cents,https://songmeanings.com/songs/view/33359/,"<div class=""holder lyric-box"">
						There are many things to talk about<br/>
Be constructive<br/>
There are weapons we can use<br/>
Be constructive with your blues<br/>
<br/>
Even when it's only warnings<br/>
Even when you talk the war games<br/>
<br/>
Oh why don't you quiet down? (maybe I want peace and honesty)<br/>
Why don't you quiet down? (maybe I want to live in the children's land and you know maybe, maybe I)<br/>
Why don't you quiet down? (maybe I'll wander the promised land I want peace and honesty)<br/>
Why don't you quiet down? (I want to live in the promised land and maybe wander the children's land)<br/>
Quiet down (yeah, and there, there we can free)<br/>
<br/>
You don't live in a business world and<br/>
You never go out and you never stay<br/>
We won our goals in a liberal world<br/>
Living in times when I could stand it, babe<br/>
<br/>
All over, baby's crying<br/>
It'll all be, baby, I can see out of here<br/>
All over the planet's dead<br/>
All over the planet, so let me out of here<br/>
All over the, all over the, all over the, all over the<br/>
<br/>
We are the dollars and cents and the pounds and pence (quiet down)<br/>
And the mark and the yen, and yeah <br/>
We're gonna crack your little souls (why don't you quiet down?)<br/>
We're gonna crack your little souls (why don't you quiet down?)<br/>
We are the dollars and cents and the pounds and pence (why don't you quiet down?)<br/>
And the pounds and pence, and yeah<br/>
We're gonna crack your little souls<br/>
Crack your little souls<br/>
We are the dollars and cents<br/><br/><br/> </div>"
37,Radiohead,Down Is the New Up,https://songmeanings.com/songs/view/3530822107858605305/,"<div class=""holder lyric-box"">
						Get yourself together<br/>
Let the light pour in<br/>
Pour yourself a hot bath<br/>
Pour yourself a drink<br/>
Nothing's gonna happen without warning<br/>
<br/>
Down is the new up<br/>
What is up, buttercup?<br/>
<br/>
Down is the new up<br/>
Is the new up<br/>
<br/>
Won't you be my girl?<br/>
Won't you be my girl?<br/>
<br/>
Your services<br/>
Are not required<br/>
Your future's bleak<br/>
You're so last week<br/>
<br/>
Ladies and gentlemen<br/>
Without a safety net<br/>
I shall now perform a 180 flip-flop<br/>
I shall now amputate<br/>
I shall now contort<br/>
<br/>
Because down is the new up<br/>
What if I just flip-flop?<br/>
<br/>
Down is the new up<br/>
Down is the new up<br/>
Down is the new up<br/>
Is the new up<br/>
<br/>
You crawled off and left us<br/>
You crawled off and left us<br/>
You crawled off and left us<br/>
<br/>
All on candid camera<br/>
The chink in your armour<br/>
Topsy turvy town<br/>
Topsy turvy town<br/>
<br/>
Shake your pockets out<br/>
Pass it on<br/>
Pass it down<br/>
Topsy turvy town<br/>
Topsy turvy town<br/><br/><br/> </div>"
38,Radiohead,Ed's Scary Song,https://songmeanings.com/songs/view/14178/,"<div class=""holder lyric-box"">
						We're the orchestra to your board<br/>
And we beg for the scraps from your table<br/>
All we want is to be like you<br/>
Music to play your ___<br/>
Pump pumping sounds through the speakers below<br/>
Hello<br/>
I've tried so hard to keep still<br/>
They will chew you up<br/>
They will spit out your bones<br/>
Standing in the shadows at the end of the bed<br/>
I never said anything<br/>
I live a wallpaper life of playing guitar in a band<br/>
It seems so volatile<br/>
Oh my, oh my<br/>
He was a good man<br/>
And he said he was the best<br/>
They said that even life spat in his face<br/>
He put everything back in its right place<br/>
A conflict of interest, you might say<br/>
Are you trying to bribe me?<br/>
_____ for my sins<br/>
We are plants, happy plants<br/>
Superhuman builders' day<br/>
See<br/>
____________<br/>
I leave you for bitch of _____ and go green<br/>
Loved to death like eight mayo maids<br/>
With a grin like roadkill<br/>
Fine, let's stay<br/>
Everything is alive<br/>
There is nothing but blue skies from now on<br/>
No ghosts, no skeletons<br/>
A man hovers in the dust, dust, dust<br/>
Thank you very much, thank you<br/>
Everybody drive home safe and carefully tonight<br/>
And we'll see you in our lounge in a few weeks time<br/>
Goodnight! God bless!<br/>
Let's go home, Jonny<br/><br/><br/> </div>"
39,Radiohead,El President,https://songmeanings.com/songs/view/71803/,"<div class=""holder lyric-box"">
						It came from the skies<br/>
It burst throught the gates<br/>
With no mercy or disguise<br/>
With their hearts set out in flames<br/>
I know I've seen the master plan<br/>
<br/>
Well I'm just a man<br/>
I'm not giving in<br/>
All the people understand<br/>
For they all fell down and prayed<br/>
I know I've seen the master plan<br/>
<br/>
They've killed the president<br/>
They've killed the president<br/>
<br/>
It came from the skies<br/>
In all shades of green<br/>
We can always justify<br/>
We can measure up your dreams<br/>
I know I've seen the master plan<br/>
<br/>
They've killed the president<br/>
They've killed the president<br/>
They've killed the president<br/>
They've killed the president<br/>
They've killed the president<br/>
They've killed the president<br/>
I'm just a man<br/><br/><br/> </div>"
40,Radiohead,Electioneering,https://songmeanings.com/songs/view/560/,"<div class=""holder lyric-box"">
						I will stop<br/>
I will stop at nothing<br/>
Say the right things<br/>
When electioneering<br/>
I trust I can rely on your vote<br/>
<br/>
When I go forwards, you go backwards<br/>
And somewhere we will meet<br/>
When I go forwards, you go backwards<br/>
And somewhere we will meet<br/>
Ha, ha, ha<br/>
<br/>
Riot shields<br/>
Voodoo economics<br/>
It's life, it's life<br/>
It's just business<br/>
Cattle prods and the I.M.F.<br/>
I trust I can rely on your vote<br/>
<br/>
When I go forwards, you go backwards<br/>
And somewhere we will meet<br/>
When I go forwards, you go backwards<br/>
And somewhere we will meet<br/><br/><br/> </div>"
41,Radiohead,Everything in Its Right Place,https://songmeanings.com/songs/view/11944/,"<div class=""holder lyric-box"">
						Kid A, kid A<br/>
Kid A, kid A<br/>
Everything<br/>
Everything<br/>
Everything<br/>
Everything<br/>
<br/>
In its right place<br/>
In its right place<br/>
In its right place<br/>
In its right place<br/>
<br/>
Yesterday I woke up sucking on a lemon<br/>
Yesterday I woke up sucking on a lemon<br/>
Yesterday I woke up sucking on a lemon<br/>
Yesterday I woke up sucking on a lemon<br/>
<br/>
Everything<br/>
Everything<br/>
Everything<br/>
<br/>
In its right place<br/>
In its right place<br/>
In its right place<br/>
Right place<br/>
<br/>
There are two colors in my head<br/>
There are two colors in my head<br/>
What is that you tried to say<br/>
What is was you tried to say<br/>
<br/>
Tried to say<br/>
Tried to say<br/>
Tried to say<br/>
Tried to say<br/>
<br/>
Everything<br/>
Everything<br/>
Everything<br/><br/><br/> </div>"
42,Radiohead,Exit Music (For a Film),https://songmeanings.com/songs/view/555/,"<div class=""holder lyric-box"">
						Wake<br/>
From your sleep<br/>
The drying of<br/>
Your tears<br/>
Today<br/>
We escape<br/>
We escape<br/>
<br/>
Pack<br/>
And get dressed<br/>
Before your father hears us<br/>
Before<br/>
All hell<br/>
Breaks loose<br/>
<br/>
Breathe<br/>
Keep breathing<br/>
Don't loose<br/>
Your nerve<br/>
Breathe<br/>
Keep breathing<br/>
I can't do this<br/>
Alone<br/>
<br/>
Sing<br/>
Us a song<br/>
A song to keep<br/>
Us warm<br/>
There's<br/>
Such a chill<br/>
Such a chill<br/>
<br/>
You can laugh<br/>
A spineless laugh<br/>
We hope your<br/>
Rules and wisdom choke you<br/>
<br/>
Now<br/>
We are one<br/>
In everlasting peace<br/>
<br/>
We hope that you choke<br/>
That you choke<br/>
We hope that you choke<br/>
That you choke<br/>
We hope<br/>
That you choke<br/>
That you choke<br/><br/><br/> </div>"
43,Radiohead,"Faithless, the Wonderboy",https://songmeanings.com/songs/view/33379/,"<div class=""holder lyric-box"">
						I've had these jeans since I was born<br/>
And now they're ripped and now they're torn<br/>
And all my friends have skateboards<br/>
<br/>
I want the toys of other boys<br/>
I want a knife and a gun and things<br/>
But mom and dad will not give in<br/>
<br/>
And I can't put the needle in<br/>
Can't put the needle in<br/>
I can't put the needle in<br/>
No I can't put the needle in<br/>
Can't put the needle in<br/>
Can't put the needle in<br/>
<br/>
And now I know just what it is<br/>
It's called disease and it's got my head<br/>
It always runs where I hide<br/>
<br/>
Too scared too talk, too scared to try<br/>
Too scared to know the reasons why<br/>
And all my friends say bye bye<br/>
<br/>
And I can't put the needle in<br/>
Can't put the needle in<br/>
Can't put the needle in<br/>
No I can't put the needle in<br/>
Can't put the needle in<br/>
Can't put the needle in<br/>
<br/>
And I can't put the needle in<br/>
Can't put the needle in<br/>
Can't put the needle in<br/>
No I can't put the needle in<br/>
Can't put the needle in<br/>
Can't put the needle in<br/><br/><br/> </div>"
44,Radiohead,Fake Plastic Trees,https://songmeanings.com/songs/view/573/,"<div class=""holder lyric-box"">
						A green plastic watering can<br/>
For a fake Chinese rubber plant<br/>
In the fake plastic earth<br/>
<br/>
That she bought from a rubber man<br/>
In a town full of rubber plans<br/>
To get rid of itself<br/>
<br/>
It wears her out<br/>
It wears her out<br/>
It wears her out<br/>
It wears her out<br/>
<br/>
She lives with a broken man<br/>
A cracked polystyrene man<br/>
Who just crumbles and burns<br/>
<br/>
He used to do surgery<br/>
For girls in the eighties<br/>
But gravity always wins<br/>
<br/>
And it wears him out<br/>
It wears him out<br/>
It wears him out<br/>
Wears him out<br/>
<br/>
She looks like the real thing<br/>
She tastes like the real thing<br/>
My fake plastic love<br/>
<br/>
But I can't help the feeling<br/>
I could blow through the ceiling<br/>
If I just turn and run<br/>
<br/>
And it wears me out<br/>
It wears me out<br/>
It wears me out<br/>
It wears me out<br/>
<br/>
And if I could be who you wanted<br/>
If I could be who you wanted<br/>
All the time<br/>
All the time<br/><br/><br/> </div>"
45,Radiohead,Fast-Track,https://songmeanings.com/songs/view/3530822107858817865/,"<div class=""holder lyric-box"">
						[Instrumental]<br/><br/><br/> </div>"
46,Radiohead,Faust Arp,https://songmeanings.com/songs/view/3530822107858688748/,"<div class=""holder lyric-box"">
						One two three four<br/>
<br/>
Wakey wakey<br/>
Rise and shine<br/>
It's on again, off again, on again<br/>
Watch me fall<br/>
Like domino's<br/>
In pretty patterns<br/>
Fingers in the blackbird pie<br/>
I'm tingling tingling tingling<br/>
It's what you feel now<br/>
What you ought to, what you ought to<br/>
Reasonable and sensible<br/>
Dead from the neck up<br/>
Because I'm stuffed, stuffed, stuffed<br/>
We thought you had it in you<br/>
But no, no, no<br/>
For no real reason<br/>
<br/>
Squeeze the tubes and empty bottles<br/>
Take a bow take a bow take a bow<br/>
It's what you feel now<br/>
What you ought to<br/>
What you ought to<br/>
An elephant thats in the room is<br/>
Tumbling tumbling tumbling<br/>
In duplicate and duplicate<br/>
Plastic bags and<br/>
Duplicate and triplicate<br/>
Dead from the neck up<br/>
Guess I'm stuffed, stuffed, stuffed<br/>
We thought you had it in you<br/>
But no, no, no<br/>
Exactly where do you get off<br/>
Is enough is enough is enough<br/>
I love you but enough is enough, enough<br/>
A last stop<br/>
There's no real reason<br/><br/><br/> </div>"
